frame,time,stage1_vel,stage1_alt,stage2_vel,stage2_alt
1756,0:00:58.533333,149.7584,3172.0536,149.7584,3172.0536
1760,0:00:58.666667,150.65248,3202.5336,150.65248,3202.5336
1764,0:00:58.800000,150.65248,3202.5336,,0.0
1768,0:00:58.933333,151.9936,3233.3184,151.9936,3233.3184
1772,0:00:59.066667,152.88768,3262.2744000000002,152.88768,3262.2744000000002
1776,0:00:59.200000,152.88768,3262.2744000000002,152.88768,3262.2744000000002
1780,0:00:59.333333,153.78176,3295.1928000000003,153.78176,3295.1928000000003
1784,0:00:59.466667,154.67584,3326.2824,154.67584,3326.2824
1788,0:00:59.600000,154.67584,3326.2824,154.67584,3326.2824
1792,0:00:59.733333,155.56992,3357.6768,155.56992,3357.6768
1796,0:00:59.866667,156.464,3389.376,,0.0
1800,0:01:00,156.464,3389.376,156.464,3389.376
1804,0:01:00.133333,156.464,3389.376,156.464,3389.376
1808,0:01:00.266667,158.6992,3421.0752,158.6992,3421.0752
1812,0:01:00.400000,158.6992,3421.0752,158.6992,3421.0752
1816,0:01:00.533333,158.6992,3421.0752,158.6992,3421.0752
1820,0:01:00.666667,159.59328,3453.0792,159.59328,3453.0792
1824,0:01:00.800000,157.80512,3485.3880000000004,157.80512,3485.3880000000004
1828,0:01:00.933333,157.80512,3485.3880000000004,157.80512,3485.3880000000004
1832,0:01:01.066667,164.06368,5348.3256,164.06368,5348.3256
1836,0:01:01.200000,162.27552,3548.7864,162.27552,3548.7864
1840,0:01:01.333333,163.61664,3583.2288000000003,163.61664,3583.2288000000003
1844,0:01:01.466667,163.61664,3583.2288000000003,163.61664,3583.2288000000003
1848,0:01:01.600000,164.51072,3616.452,164.51072,3616.452
1852,0:01:01.733333,165.4048,3649.6752,165.4048,3649.6752
1856,0:01:01.866667,165.4048,3649.6752,165.4048,3649.6752
1860,0:01:02,166.29888,3682.8984,166.29888,3682.8984
1864,0:01:02.133333,167.64,3716.7312,167.64,3716.7312
1868,0:01:02.266667,168.53408,3713.6832000000004,168.53408,3713.6832000000004
1872,0:01:02.400000,168.53408,3716.7312,168.53408,3716.7312
1876,0:01:02.533333,169.42816,3750.5640000000003,169.42816,3750.5640000000003
1880,0:01:02.666667,173.00448,3750.5640000000003,173.00448,3750.5640000000003
1884,0:01:02.800000,173.00448,3818.8392000000003,173.00448,3818.8392000000003
1888,0:01:02.933333,171.66336,3818.8392000000003,171.66336,3818.8392000000003
1892,0:01:03.066667,171.66336,3818.8392000000003,171.66336,3818.8392000000003
1896,0:01:03.200000,172.55743999999999,3888.0288,172.55743999999999,3888.0288
1900,0:01:03.333333,173.45152,3888.0288,173.45152,3888.0288
1904,0:01:03.466667,173.45152,3888.0288,173.45152,3888.0288
1908,0:01:03.600000,174.79264,3922.7760000000003,174.79264,3922.7760000000003
1912,0:01:03.733333,148.86432,3957.828,148.86432,3957.828
1916,0:01:03.866667,175.68672,3959.0472,175.68672,3959.0472
1920,0:01:04,176.5808,3995.0136,176.5808,3995.0136
1924,0:01:04.133333,177.92192,4028.5416,177.92192,4028.5416
1928,0:01:04.266667,177.92192,4028.5416,177.92192,4028.5416
1932,0:01:04.400000,178.816,4064.5080000000003,178.816,4064.5080000000003
1936,0:01:04.533333,180.15712,4064.5080000000003,180.15712,4064.5080000000003
1940,0:01:04.666667,180.15712,4064.5080000000003,180.15712,4064.5080000000003
1944,0:01:04.800000,181.0512,4100.1696,181.0512,4100.1696
1948,0:01:04.933333,181.94528,4136.4408,181.94528,4136.4408
1952,0:01:05.066667,181.94528,4136.4408,181.94528,4136.4408
1956,0:01:05.200000,183.2864,4172.712,183.2864,4172.712
1960,0:01:05.333333,184.18048,4209.2880000000005,184.18048,4209.2880000000005
1964,0:01:05.466667,184.18048,4209.2880000000005,184.18048,4209.2880000000005
1968,0:01:05.600000,185.5216,4247.997600000001,185.5216,4247.997600000001
1972,0:01:05.733333,186.41568,4283.0496,186.41568,4283.0496
1976,0:01:05.866667,186.41568,4283.0496,186.41568,4283.0496
1980,0:01:06,187.7568,4320.2352,187.7568,4320.2352
1984,0:01:06.133333,188.65088,4357.725600000001,188.65088,4357.725600000001
1988,0:01:06.266667,188.65088,4357.725600000001,188.65088,4357.725600000001
1992,0:01:06.400000,189.992,4397.6544,189.992,4397.6544
1996,0:01:06.533333,190.88608,4433.316,190.88608,4433.316
2000,0:01:06.666667,190.88608,4433.316,190.88608,4433.316
2004,0:01:06.800000,192.2272,4433.316,192.2272,4433.316
2008,0:01:06.933333,193.12127999999998,4471.1112,193.12127999999998,4471.1112
2012,0:01:07.066667,193.12127999999998,4471.1112,193.12127999999998,4471.1112
2016,0:01:07.200000,194.4624,4509.5160000000005,194.4624,4509.5160000000005
2020,0:01:07.333333,195.35648,,195.35648,
2024,0:01:07.466667,195.35648,,195.35648,
2028,0:01:07.600000,195.35648,4549.7496,195.35648,4549.7496
2032,0:01:07.733333,196.6976,4625.6448,196.6976,4625.6448
2036,0:01:07.866667,198.9328,4664.964,198.9328,4664.964
2040,0:01:08,198.9328,4704.2832,198.9328,4704.2832
2044,0:01:08.133333,199.82688,4704.2832,199.82688,4704.2832
2048,0:01:08.266667,201.168,4743.907200000001,201.168,4743.907200000001
2052,0:01:08.400000,201.168,4743.907200000001,201.168,4743.907200000001
2056,0:01:08.533333,202.50912,4783.836,202.50912,4783.836
2060,0:01:08.666667,202.50912,4783.836,202.50912,4783.836
2064,0:01:08.800000,203.4032,4823.7648,203.4032,4823.7648
2068,0:01:08.933333,204.74432,4823.7648,204.74432,4823.7648
2072,0:01:09.066667,204.74432,4823.7648,204.74432,4823.7648
2076,0:01:09.200000,205.6384,4863.9984,205.6384,4863.9984
2080,0:01:09.333333,206.97952,4906.3656,206.97952,4906.3656
2084,0:01:09.466667,206.97952,4906.3656,206.97952,4906.3656
2088,0:01:09.600000,208.32064,4945.38,208.32064,4945.38
2092,0:01:09.733333,209.21472,4986.2232,209.21472,4986.2232
2096,0:01:09.866667,209.21472,4986.2232,209.21472,4986.2232
2100,0:01:10,210.55584,5027.3712000000005,210.55584,5027.3712000000005
2104,0:01:10.133333,211.89696,5068.8240000000005,,0.0
2108,0:01:10.266667,213.23808,5110.5816,213.23808,5110.5816
2112,0:01:10.400000,214.13216,5152.3392,214.13216,5152.3392
2116,0:01:10.533333,214.13216,5152.3392,214.13216,5152.3392
2120,0:01:10.666667,215.47328,5194.4016,215.47328,5194.4016
2124,0:01:10.800000,216.8144,5238.5976,216.8144,5238.5976
2128,0:01:10.933333,216.8144,5238.5976,216.8144,5238.5976
2132,0:01:11.066667,217.70848,5238.5976,217.70848,5238.5976
2136,0:01:11.200000,214.5792,5281.2696000000005,214.5792,5281.2696000000005
2140,0:01:11.333333,214.5792,5281.2696000000005,214.5792,5281.2696000000005
2144,0:01:11.466667,215.92032,5322.1128,215.92032,5322.1128
2148,0:01:11.600000,215.92032,5330.037600000001,,0.0
2152,0:01:11.733333,221.73184,5365.0896,,0.0
2156,0:01:11.866667,218.15552,5408.3712000000005,,0.0
2160,0:01:12,218.15552,5408.3712000000005,,0.0
2164,0:01:12.133333,226.64928,5451.957600000001,,0.0
2168,0:01:12.266667,225.30816,5495.544,225.30816,5495.544
2172,0:01:12.400000,225.30816,5495.544,225.30816,5495.544
2176,0:01:12.533333,226.64928,5539.4352,226.64928,5539.4352
2180,0:01:12.666667,227.9904,5583.631200000001,227.9904,5583.631200000001
2184,0:01:12.800000,228.88448,5628.1320000000005,228.88448,5628.1320000000005
2188,0:01:12.933333,228.88448,5628.1320000000005,228.88448,5628.1320000000005
2192,0:01:13.066667,230.2256,5672.9376,230.2256,5672.9376
2196,0:01:13.200000,230.2256,5672.9376,230.2256,5672.9376
2200,0:01:13.333333,231.56672,5672.9376,231.56672,5672.9376
2204,0:01:13.466667,232.90784,5717.7432,232.90784,5717.7432
2208,0:01:13.600000,235.59008,5717.7432,235.59008,5717.7432
2212,0:01:13.733333,234.24895999999998,5763.1584,234.24895999999998,5763.1584
2216,0:01:13.866667,235.59008,5808.573600000001,235.59008,5808.573600000001
2220,0:01:14,235.59008,5808.573600000001,235.59008,5808.573600000001
2224,0:01:14.133333,236.9312,5854.5984,236.9312,5854.5984
2228,0:01:14.266667,237.82528,5900.0136,237.82528,5900.0136
2232,0:01:14.400000,237.82528,5900.0136,237.82528,5900.0136
2236,0:01:14.533333,239.1664,5946.0384,239.1664,5946.0384
2240,0:01:14.666667,240.50752,5992.6728,240.50752,5992.6728
2244,0:01:14.800000,240.50752,5992.6728,240.50752,5992.6728
2248,0:01:14.933333,241.84864,6039.3072,241.84864,6039.3072
2252,0:01:15.066667,243.18976,6086.2464,,0.0
2256,0:01:15.200000,244.53088,6086.2464,,0.0
2260,0:01:15.333333,244.53088,6133.185600000001,244.53088,6133.185600000001
2264,0:01:15.466667,245.87199999999999,6133.185600000001,,0.0
2268,0:01:15.600000,245.87199999999999,6133.185600000001,245.87199999999999,6133.185600000001
2272,0:01:15.733333,247.21312,6180.7344,247.21312,6180.7344
2276,0:01:15.866667,248.55424,6228.283200000001,248.55424,6228.283200000001
2280,0:01:16,249.89535999999998,6277.9656,249.89535999999998,6277.9656
2284,0:01:16.133333,249.89535999999998,6276.1368,249.89535999999998,6276.1368
2288,0:01:16.266667,251.23648,6324.2952000000005,251.23648,6324.2952000000005
2292,0:01:16.400000,251.23648,6324.2952000000005,251.23648,6324.2952000000005
2296,0:01:16.533333,252.5776,6189.8784000000005,252.5776,6189.8784000000005
2300,0:01:16.666667,253.91872,6421.526400000001,253.91872,6421.526400000001
2304,0:01:16.800000,253.91872,6421.526400000001,253.91872,6421.526400000001
2308,0:01:16.933333,253.91872,6421.526400000001,253.91872,6421.526400000001
2312,0:01:17.066667,257.94208,6470.294400000001,257.94208,6470.294400000001
2316,0:01:17.200000,256.60096,6519.6720000000005,256.60096,6519.6720000000005
2320,0:01:17.333333,256.60096,6519.6720000000005,256.60096,6519.6720000000005
2324,0:01:17.466667,257.94208,6569.0496,257.94208,6569.0496
2328,0:01:17.600000,259.2832,6618.732,259.2832,6618.732
2332,0:01:17.733333,259.2832,6618.732,259.2832,6618.732
2336,0:01:17.866667,260.62432,6618.732,260.62432,6618.732
2340,0:01:18,261.96544,6668.7192000000005,261.96544,6668.7192000000005
2344,0:01:18.133333,261.96544,6668.7192000000005,261.96544,6668.7192000000005
2348,0:01:18.266667,263.30656,6719.0112,263.30656,6719.0112
2352,0:01:18.400000,264.64768,6769.3032,264.64768,6769.3032
2356,0:01:18.533333,264.64768,6769.3032,264.64768,6769.3032
2360,0:01:18.666667,261.5184,6820.2048,261.5184,6820.2048
2364,0:01:18.800000,263.30656,6871.106400000001,263.30656,6871.106400000001
2368,0:01:18.933333,263.30656,6871.106400000001,263.30656,6871.106400000001
2372,0:01:19.066667,269.11808,6922.312800000001,269.11808,6922.312800000001
2376,0:01:19.200000,270.4592,6974.1288,270.4592,6974.1288
2380,0:01:19.333333,270.4592,,270.4592,
2384,0:01:19.466667,271.80032,7025.9448,271.80032,7025.9448
2388,0:01:19.600000,275.82367999999997,7079.5896,275.82367999999997,7079.5896
2392,0:01:19.733333,274.48256,7130.1864000000005,274.48256,7130.1864000000005
2396,0:01:19.866667,274.48256,7130.1864000000005,274.48256,7130.1864000000005
2400,0:01:20,276.27072,7130.1864000000005,276.27072,7130.1864000000005
2404,0:01:20.133333,277.61184,7182.9168,277.61184,7182.9168
2408,0:01:20.266667,278.95296,7235.6472,278.95296,7235.6472
2412,0:01:20.400000,278.95296,7235.6472,278.95296,7235.6472
2416,0:01:20.533333,280.29408,7288.9872000000005,280.29408,7288.9872000000005
2420,0:01:20.666667,281.6352,7342.327200000001,281.6352,7342.327200000001
2424,0:01:20.800000,281.6352,7342.327200000001,281.6352,7342.327200000001
2428,0:01:20.933333,283.42336,7395.972000000001,283.42336,7395.972000000001
2432,0:01:21.066667,284.76448,7449.921600000001,284.76448,7449.921600000001
2436,0:01:21.200000,284.76448,7449.921600000001,284.76448,7449.921600000001
2440,0:01:21.333333,286.1056,7504.176,286.1056,7504.176
2444,0:01:21.466667,286.1056,7504.176,286.1056,7504.176
2448,0:01:21.600000,287.44671999999997,7555.6872,287.44671999999997,7555.6872
2452,0:01:21.733333,289.23488,7613.599200000001,289.23488,7613.599200000001
2456,0:01:21.866667,289.23488,7613.599200000001,289.23488,7613.599200000001
2460,0:01:22,290.576,7668.768,290.576,7668.768
2464,0:01:22.133333,291.91712,7668.768,291.91712,7668.768
2468,0:01:22.266667,291.91712,7668.768,291.91712,7668.768
2472,0:01:22.400000,293.70528,7725.765600000001,293.70528,7725.765600000001
2476,0:01:22.533333,295.0464,7779.715200000001,295.0464,7779.715200000001
2480,0:01:22.666667,296.38752,7835.493600000001,296.38752,7835.493600000001
2484,0:01:22.800000,296.38752,7835.493600000001,296.38752,7835.493600000001
2488,0:01:22.933333,298.17568,7891.576800000001,298.17568,7891.576800000001
2492,0:01:23.066667,298.17568,7891.576800000001,298.17568,7891.576800000001
2496,0:01:23.200000,299.5168,7948.2696000000005,299.5168,7948.2696000000005
2500,0:01:23.333333,300.85792,8004.9624,300.85792,8004.9624
2504,0:01:23.466667,300.85792,8004.9624,300.85792,8004.9624
2508,0:01:23.600000,302.64608,8061.96,302.64608,8061.96
2512,0:01:23.733333,303.9872,8119.2624000000005,303.9872,8119.2624000000005
2516,0:01:23.866667,305.77536,8176.8696,305.77536,8176.8696
2520,0:01:24,305.77536,8176.8696,305.77536,8176.8696
2524,0:01:24.133333,307.11647999999997,8234.4768,307.11647999999997,8234.4768
2528,0:01:24.266667,307.11647999999997,8234.4768,307.11647999999997,8234.4768
2532,0:01:24.400000,308.90464,8234.4768,308.90464,8234.4768
2536,0:01:24.533333,310.24576,8292.6936,310.24576,8292.6936
2540,0:01:24.666667,310.24576,8292.6936,310.24576,8292.6936
2544,0:01:24.800000,311.58688,8351.2152,311.58688,8351.2152
2548,0:01:24.933333,313.37504,8409.7368,313.37504,8409.7368
2552,0:01:25.066667,316.05728,8409.7368,316.05728,8409.7368
2556,0:01:25.200000,314.71616,8468.868,314.71616,8468.868
2560,0:01:25.333333,316.50432,8528.304,316.50432,8528.304
2564,0:01:25.466667,316.50432,8528.304,316.50432,8528.304
2568,0:01:25.600000,317.84544,8587.74,317.84544,8587.74
2572,0:01:25.733333,319.6336,8647.480800000001,319.6336,8647.480800000001
2576,0:01:25.866667,319.6336,8647.480800000001,319.6336,8647.480800000001
2580,0:01:26,320.97472,8707.8312,320.97472,8707.8312
2584,0:01:26.133333,322.76288,8768.1816,322.76288,8768.1816
2588,0:01:26.266667,322.76288,8768.1816,322.76288,8768.1816
2592,0:01:26.400000,324.104,8828.836800000001,324.104,8828.836800000001
2596,0:01:26.533333,323.20992,8828.836800000001,323.20992,8828.836800000001
2600,0:01:26.666667,325.89216,8828.836800000001,325.89216,8828.836800000001
2604,0:01:26.800000,327.68032,8889.7968,327.68032,8889.7968
2608,0:01:26.933333,329.02144,8951.0616,329.02144,8951.0616
2612,0:01:27.066667,329.02144,8951.0616,329.02144,8951.0616
2616,0:01:27.200000,330.8096,9012.6312,330.8096,9012.6312
2620,0:01:27.333333,332.15072,9074.5056,332.15072,9074.5056
2624,0:01:27.466667,332.15072,9074.5056,332.15072,9074.5056
2628,0:01:27.600000,333.93888,9136.6848,333.93888,9136.6848
2632,0:01:27.733333,335.28,9200.9976,335.28,9200.9976
2636,0:01:27.866667,335.28,9200.9976,335.28,9200.9976
2640,0:01:28,337.06816,9261.6528,337.06816,9261.6528
2644,0:01:28.133333,338.85632,9306.458400000001,338.85632,9306.458400000001
2648,0:01:28.266667,340.19744,9389.973600000001,340.19744,9389.973600000001
2652,0:01:28.400000,340.19744,9389.973600000001,340.19744,9389.973600000001
2656,0:01:28.533333,341.9856,9449.7144,341.9856,9449.7144
2660,0:01:28.666667,343.32672,9449.7144,343.32672,9449.7144
2664,0:01:28.800000,343.32672,9449.7144,343.32672,9449.7144
2668,0:01:28.933333,345.11487999999997,9515.5512,345.11487999999997,9515.5512
2672,0:01:29.066667,346.90304,9579.5592,346.90304,9579.5592
2676,0:01:29.200000,346.90304,9579.5592,346.90304,9579.5592
2680,0:01:29.333333,345.56192,9643.872000000001,345.56192,9643.872000000001
2684,0:01:29.466667,350.03231999999997,9708.4896,350.03231999999997,9708.4896
2688,0:01:29.600000,350.03231999999997,9708.4896,350.03231999999997,9708.4896
2692,0:01:29.733333,351.82048,9773.412,351.82048,9773.412
2696,0:01:29.866667,348.6912,9838.6392,348.6912,9838.6392
2700,0:01:30,348.6912,9838.6392,348.6912,9838.6392
2704,0:01:30.133333,354.94975999999997,9904.1712,354.94975999999997,9904.1712
2708,0:01:30.266667,352.26752,9970.008,352.26752,9970.008
2712,0:01:30.400000,352.26752,9970.008,352.26752,9970.008
2716,0:01:30.533333,358.52608,10036.1496,358.52608,10036.1496
2720,0:01:30.666667,359.86719999999997,10102.596000000001,359.86719999999997,10102.596000000001
2724,0:01:30.800000,359.86719999999997,10102.596000000001,359.86719999999997,10102.596000000001
2728,0:01:30.933333,358.97312,10102.596000000001,358.97312,10102.596000000001
2732,0:01:31.066667,363.44352,10169.3472,363.44352,10169.3472
2736,0:01:31.200000,363.44352,10169.3472,363.44352,10169.3472
2740,0:01:31.333333,365.23168,10236.0984,365.23168,10236.0984
2744,0:01:31.466667,366.5728,10303.459200000001,366.5728,10303.459200000001
2748,0:01:31.600000,366.5728,10303.459200000001,366.5728,10303.459200000001
2752,0:01:31.733333,366.5728,10303.459200000001,366.5728,10303.459200000001
2756,0:01:31.866667,368.36096,10370.82,368.36096,10370.82
2760,0:01:32,370.14912,10438.7904,370.14912,10438.7904
2764,0:01:32.133333,371.93728,10506.7608,371.93728,10506.7608
2768,0:01:32.266667,371.93728,10506.7608,371.93728,10506.7608
2772,0:01:32.400000,373.72544,10575.036,373.72544,10575.036
2776,0:01:32.533333,375.5136,10643.9208,375.5136,10643.9208
2780,0:01:32.666667,375.5136,10643.9208,375.5136,10643.9208
2784,0:01:32.800000,376.85472,10712.8056,376.85472,10712.8056
2788,0:01:32.933333,378.64288,10781.995200000001,378.64288,10781.995200000001
2792,0:01:33.066667,378.64288,10781.995200000001,378.64288,10781.995200000001
2796,0:01:33.200000,380.43104,10781.995200000001,380.43104,10781.995200000001
2800,0:01:33.333333,382.2192,10851.4896,382.2192,10851.4896
2804,0:01:33.466667,382.2192,10851.4896,382.2192,10851.4896
2808,0:01:33.600000,381.32511999999997,10923.117600000001,381.32511999999997,10923.117600000001
2812,0:01:33.733333,381.32511999999997,10921.2888,381.32511999999997,10921.2888
2816,0:01:33.866667,385.79552,10993.2216,385.79552,10993.2216
2820,0:01:34,387.58368,11061.8016,387.58368,11061.8016
2824,0:01:34.133333,387.58368,11061.8016,387.58368,11061.8016
2828,0:01:34.266667,389.37184,11132.5152,389.37184,11132.5152
2832,0:01:34.400000,391.15999999999997,11203.5336,391.15999999999997,11203.5336
2836,0:01:34.533333,391.15999999999997,11203.5336,391.15999999999997,11203.5336
2840,0:01:34.666667,390.26592,11274.856800000001,390.26592,11274.856800000001
2844,0:01:34.800000,394.73632,11346.4848,394.73632,11346.4848
2848,0:01:34.933333,394.73632,11346.4848,394.73632,11346.4848
2852,0:01:35.066667,396.52448,11418.4176,396.52448,11418.4176
2856,0:01:35.200000,398.31264,11472.3672,398.31264,11472.3672
2860,0:01:35.333333,398.31264,11490.655200000001,398.31264,11490.655200000001
2864,0:01:35.466667,400.1008,11490.655200000001,400.1008,11490.655200000001
2868,0:01:35.600000,401.88896,11563.197600000001,401.88896,11563.197600000001
2872,0:01:35.733333,401.88896,11563.197600000001,401.88896,11563.197600000001
2876,0:01:35.866667,358.97312,11636.044800000001,358.97312,11636.044800000001
2880,0:01:36,405.46528,11708.892,405.46528,11708.892
2884,0:01:36.133333,409.93568,11782.3488,409.93568,11782.3488
2888,0:01:36.266667,409.93568,11782.3488,409.93568,11782.3488
2892,0:01:36.400000,409.93568,11782.3488,409.93568,11782.3488
2896,0:01:36.533333,411.2768,11932.0056,411.2768,11932.0056
2900,0:01:36.666667,411.2768,11930.176800000001,411.2768,11930.176800000001
2904,0:01:36.800000,413.06496,12004.2432,413.06496,12004.2432
2908,0:01:36.933333,413.06496,12004.2432,413.06496,12004.2432
2912,0:01:37.066667,416.64128,12153.900000000001,416.64128,12153.900000000001
2916,0:01:37.200000,416.64128,12153.900000000001,416.64128,12153.900000000001
2920,0:01:37.333333,418.42944,12229.1856,418.42944,12229.1856
2924,0:01:37.466667,420.66464,12229.1856,420.66464,12229.1856
2928,0:01:37.600000,420.66464,12229.1856,420.66464,12229.1856
2932,0:01:37.733333,422.45279999999997,12304.4712,422.45279999999997,12304.4712
2936,0:01:37.866667,421.55872,12380.3664,421.55872,12380.3664
2940,0:01:38,424.24096,12380.3664,424.24096,12380.3664
2944,0:01:38.133333,426.02912,12456.566400000002,426.02912,12456.566400000002
2948,0:01:38.266667,428.26432,12532.7664,428.26432,12532.7664
2952,0:01:38.400000,428.26432,12532.7664,428.26432,12532.7664
2956,0:01:38.533333,430.05248,12609.576000000001,430.05248,12609.576000000001
2960,0:01:38.666667,430.05248,12609.576000000001,430.05248,12609.576000000001
2964,0:01:38.800000,431.84064,12686.385600000001,431.84064,12686.385600000001
2968,0:01:38.933333,436.75808,12763.8048,436.75808,12763.8048
2972,0:01:39.066667,435.864,12843.357600000001,435.864,12843.357600000001
2976,0:01:39.200000,435.864,12843.357600000001,435.864,12843.357600000001
2980,0:01:39.333333,434.96992,12919.2528,434.96992,12919.2528
